ticket_id,description,category,subcategory,priority,created_timestamp,status,requester_type
SEC291341,suspicious activity - affecting 53 systems - identified by threat hunting,HIJACKING,Browser Hijacking,3,2025-02-13 07:03:48,In Progress,Network Admin
SEC150225,security violation - affecting 72 systems - reported by EDR,HIJACKING,Browser Hijacking,4,2025-02-14 15:52:48,Escalated,Network Admin
SEC959432,account takeover attempt - degrading network performance - flagged by SIEM,HIJACKING,Account Hijacking,4,2025-01-31 16:04:48,Escalated,Security Engineer
SEC507057,suspicious activity - impacting financial data - discovered during audit,HIJACKING,Browser Hijacking,4,2025-02-03 23:17:48,Contained,System Admin
SEC639860,fake DNS records detected - impacting financial data - detected by IDS,SPOOFING,DNS Spoofing,4,2025-01-25 01:06:48,Contained,Security Tool
SEC738881,security violation - impacting financial data - reported by user,HIJACKING,Browser Hijacking,2,2025-01-30 06:59:48,In Progress,Network Admin
SEC707592,suspicious activity - affecting 71 systems - reported by user,ACCESS_CONTROL,Authorization Bypass,4,2025-02-06 07:48:48,Contained,System Admin
SEC495531,potential compromise - degrading network performance - caught by firewall,SPOOFING,DHCP Spoofing,3,2025-02-19 05:43:48,Escalated,Network Admin
SEC566308,security violation - impacting customer data - detected by IDS,MALWARE,Keylogger,4,2025-01-23 08:30:48,Contained,System Admin
SEC651897,suspicious activity - impacting critical data - identified by SOC,SPOOFING,GPS Spoofing,4,2025-02-11 14:21:48,In Progress,Security Engineer
SEC838230,screen capture activity - compromising 24 user accounts - caught by firewall,MALWARE,Spyware,4,2025-01-27 10:35:48,Open,Network Admin
SEC353199,SSL strip attack detected - impacting customer data - identified by threat hunting,HIJACKING,Network Hijacking,3,2025-02-02 13:41:48,Resolved,Security Engineer
SEC210550,suspicious activity - degrading service performance - identified by threat hunting,ACCESS_CONTROL,MFA Compromise,3,2025-02-04 18:07:48,Escalated,Security Tool
SEC638351,unauthorized gateway change - impacting customer data - reported by EDR,HIJACKING,Network Hijacking,3,2025-02-13 12:41:48,Open,SOC Analyst
SEC172047,source IP address forgery detected - affecting 6 systems - caught by firewall,SPOOFING,IP Spoofing,3,2025-01-30 23:56:48,Escalated,System Admin
SEC901123,security violation - compromising 16 user accounts - caught by firewall,SPOOFING,MAC Spoofing,3,2025-02-02 18:12:48,Escalated,Network Admin
SEC563310,session replay attack - compromising 48 user accounts - identified by SOC - User Agent: Mozilla/5.0,HIJACKING,Session Hijacking,4,2025-02-14 20:35:48,In Progress,Security Engineer
SEC818498,password spraying detected - impacting financial data - identified by SOC,HIJACKING,Account Hijacking,4,2025-02-20 11:09:48,Escalated,SOC Analyst
SEC533898,potential compromise - impacting sensitive data - reported by EDR,ACCESS_CONTROL,Authorization Bypass,3,2025-02-17 22:17:48,In Progress,System Admin
SEC621595,suspicious activity - affecting 74 systems - flagged by SIEM,HIJACKING,Browser Hijacking,4,2025-02-16 19:51:48,Open,System Admin
SEC296705,SYSTEM level escalation - compromising 20 user accounts - detected by IDS,ACCESS_CONTROL,Privilege Escalation,4,2025-02-18 08:06:48,Contained,System Admin
SEC513270,suspicious activity - degrading network performance - detected by IDS,MALWARE,Worm,3,2025-02-02 16:25:48,In Progress,SOC Analyst
SEC894144,unauthorized session usage - impacting customer data - discovered during audit,HIJACKING,Session Hijacking,4,2025-01-24 23:00:48,Contained,Network Admin
SEC836780,vertical privilege escalation - impacting financial data - flagged by SIEM,ACCESS_CONTROL,Privilege Escalation,4,2025-02-20 19:04:48,Contained,Security Engineer
SEC899114,potential compromise - affecting 69 systems - reported by EDR,ACCESS_CONTROL,Authorization Bypass,3,2025-01-28 16:45:48,Escalated,System Admin
SEC243644,suspicious activity - affecting 35 systems - discovered during audit,MALWARE,Keylogger,3,2025-02-14 07:19:48,Escalated,Security Tool
SEC994224,suspicious activity - impacting financial data - flagged by SIEM,ACCESS_CONTROL,MFA Compromise,3,2025-02-04 01:28:48,Contained,Network Admin
SEC646802,suspicious activity - degrading application performance - reported by user,ACCESS_CONTROL,Access Bypass,2,2025-02-18 00:07:48,Open,SOC Analyst
SEC602751,potential compromise - impacting sensitive data - flagged by SIEM,ACCESS_CONTROL,Authorization Bypass,4,2025-02-15 17:11:48,Open,Network Admin
SEC819162,session token compromise - degrading service performance - caught by firewall - Cookie Length: 131,HIJACKING,Session Hijacking,3,2025-02-18 09:07:48,Open,System Admin
SEC605056,security violation - impacting financial data - flagged by SIEM,MALWARE,Adware,3,2025-01-26 06:37:48,Escalated,Network Admin
SEC795616,security violation - affecting 25 systems - flagged by SIEM,ACCESS_CONTROL,Access Bypass,3,2025-02-04 08:45:48,Resolved,System Admin
SEC961600,source IP address forgery detected - impacting customer data - reported by EDR,SPOOFING,IP Spoofing,3,2025-01-22 01:52:48,Resolved,Security Tool
SEC428431,suspicious activity - compromising 40 user accounts - detected by IDS,SPOOFING,DHCP Spoofing,4,2025-02-19 08:49:48,Escalated,Security Tool
SEC405738,suspicious activity - compromising 31 user accounts - discovered during audit,ACCESS_CONTROL,Authorization Bypass,3,2025-01-25 03:40:48,Contained,System Admin
SEC922571,network scanning through ARP - affecting 64 systems - discovered during audit,SPOOFING,ARP Spoofing,4,2025-02-14 12:03:48,In Progress,SOC Analyst
SEC653763,authentication token manipulation - impacting critical data - reported by EDR,ACCESS_CONTROL,Authentication Bypass,3,2025-01-23 08:05:48,In Progress,System Admin
SEC144192,potential compromise - compromising 6 user accounts - flagged by SIEM,MALWARE,Adware,2,2025-02-18 15:23:48,Open,Network Admin
SEC878269,protocol downgrade attempt - compromising 9 user accounts - caught by firewall,HIJACKING,Network Hijacking,3,2025-02-06 16:04:48,Contained,Security Engineer
SEC101271,horizontal privilege escalation - impacting financial data - reported by EDR,ACCESS_CONTROL,Privilege Escalation,4,2025-01-29 18:17:48,Resolved,Network Admin
SEC100274,suspicious activity - impacting financial data - caught by firewall,ACCESS_CONTROL,MFA Compromise,4,2025-01-26 10:41:48,In Progress,Security Tool
SEC942547,security violation - affecting 77 systems - discovered during audit,HIJACKING,Click Hijacking,4,2025-02-20 11:32:48,Contained,SOC Analyst
SEC218683,suspicious activity - compromising 35 user accounts - discovered during audit,MALWARE,Worm,3,2025-02-02 23:30:48,In Progress,Security Engineer
SEC843255,suspicious DNS response - degrading application performance - identified by SOC,SPOOFING,DNS Spoofing,2,2025-02-11 02:44:48,Open,Network Admin
SEC498555,suspicious activity - degrading application performance - detected by IDS,MALWARE,Adware,3,2025-02-12 01:44:48,Resolved,System Admin
SEC792220,unauthorized data collection - affecting 64 systems - reported by EDR,MALWARE,Spyware,4,2025-02-05 09:05:48,In Progress,System Admin
SEC916963,session validation failure - impacting financial data - reported by user - Cookie Length: 227,HIJACKING,Session Hijacking,3,2025-02-06 23:02:48,Open,Security Tool
SEC470225,authentication mechanism bypass - affecting 25 systems - identified by threat hunting,ACCESS_CONTROL,Authentication Bypass,4,2025-02-19 04:26:48,In Progress,SOC Analyst
SEC441218,unauthorized gateway change - affecting 56 systems - reported by user,HIJACKING,Network Hijacking,4,2025-02-01 22:24:48,Escalated,SOC Analyst
SEC342915,security violation - impacting critical data - reported by EDR,MALWARE,Keylogger,4,2025-02-14 18:33:48,Open,Network Admin
SEC832653,session fixation attempt - compromising 47 user accounts - reported by EDR,HIJACKING,Session Hijacking,4,2025-01-28 03:52:48,Escalated,SOC Analyst
SEC941965,session replay attack - affecting 96 systems - identified by SOC - User Agent: Mozilla/4.0,HIJACKING,Session Hijacking,4,2025-01-31 22:46:48,Escalated,Network Admin
SEC713551,security violation - compromising 33 user accounts - detected by IDS,MALWARE,Keylogger,4,2025-02-16 16:45:48,Open,Network Admin
SEC717446,suspicious activity - impacting customer data - reported by user,MALWARE,Keylogger,4,2025-02-15 10:48:48,In Progress,Network Admin
SEC247156,source IP address forgery detected - compromising 21 user accounts - reported by user - Protocol: UDP,SPOOFING,IP Spoofing,3,2025-02-08 04:40:48,Contained,Security Engineer
SEC406169,session token compromise - affecting 56 systems - caught by firewall,HIJACKING,Session Hijacking,2,2025-01-22 13:50:48,In Progress,Network Admin
SEC234578,suspicious activity - impacting sensitive data - detected by IDS,HIJACKING,Click Hijacking,4,2025-02-09 12:19:48,Escalated,Security Engineer
SEC218699,suspicious activity - impacting customer data - identified by threat hunting,HIJACKING,Browser Hijacking,4,2025-02-02 05:30:48,Open,SOC Analyst
SEC183071,DNS cache poisoning attempt - degrading application performance - identified by threat hunting,SPOOFING,DNS Spoofing,4,2025-01-29 07:08:48,Open,Network Admin
SEC400989,backup deletion attempt - compromising 8 user accounts - reported by user,MALWARE,Ransomware,2,2025-02-13 20:25:48,Contained,Network Admin
SEC205776,suspicious activity - affecting 76 systems - discovered during audit,ACCESS_CONTROL,Authorization Bypass,3,2025-02-06 11:09:48,In Progress,SOC Analyst
SEC502252,potential compromise - impacting critical data - reported by EDR,ACCESS_CONTROL,MFA Compromise,3,2025-02-12 10:59:48,In Progress,Security Tool
SEC865386,suspicious password reset - compromising 33 user accounts - discovered during audit,HIJACKING,Account Hijacking,4,2025-01-29 17:12:48,Contained,Security Tool
SEC690536,SSO bypass attempt - impacting customer data - reported by user,ACCESS_CONTROL,Authentication Bypass,3,2025-02-12 07:51:48,Escalated,Security Engineer
SEC687054,potential compromise - compromising 48 user accounts - identified by threat hunting,HIJACKING,Click Hijacking,4,2025-01-29 07:31:48,Escalated,Security Engineer
SEC212440,session validation failure - affecting 43 systems - caught by firewall - Session ID: 4630496e18a02f49,HIJACKING,Session Hijacking,3,2025-02-04 01:46:48,Open,Security Tool
SEC810853,potential compromise - impacting customer data - reported by user,SPOOFING,MAC Spoofing,4,2025-01-29 20:20:48,Open,Network Admin
SEC331436,DMARC policy violation - degrading application performance - discovered during audit,SPOOFING,Email Spoofing,2,2025-02-16 17:14:48,Open,SOC Analyst
SEC877426,fake DNS records detected - degrading application performance - flagged by SIEM,SPOOFING,DNS Spoofing,4,2025-01-31 11:03:48,Contained,Security Tool
SEC346692,sudo abuse detected - compromising 26 user accounts - identified by threat hunting,ACCESS_CONTROL,Privilege Escalation,4,2025-02-19 21:18:48,Contained,SOC Analyst
SEC524326,direct object reference - compromising 38 user accounts - identified by threat hunting,ACCESS_CONTROL,Authentication Bypass,4,2025-02-09 14:45:48,Escalated,Security Tool
SEC479246,suspicious activity - degrading application performance - flagged by SIEM,SPOOFING,GPS Spoofing,1,2025-02-08 16:43:48,In Progress,System Admin
SEC756537,security violation - compromising 38 user accounts - detected by IDS,SPOOFING,DHCP Spoofing,3,2025-02-06 00:35:48,Resolved,Network Admin
SEC936209,potential compromise - affecting 70 systems - identified by threat hunting,SPOOFING,GPS Spoofing,4,2025-02-11 04:26:48,Escalated,System Admin
SEC165781,gratuitous ARP detected - compromising 21 user accounts - caught by firewall,SPOOFING,ARP Spoofing,4,2025-02-10 15:44:48,Open,System Admin
SEC707989,security violation - impacting critical data - reported by EDR,ACCESS_CONTROL,Authorization Bypass,4,2025-02-17 05:46:48,Resolved,Network Admin
SEC239865,authentication token manipulation - impacting sensitive data - identified by SOC,ACCESS_CONTROL,Authentication Bypass,4,2025-02-20 23:37:48,Resolved,SOC Analyst
SEC417739,suspicious driver loading - affecting 46 systems - detected by IDS,MALWARE,Rootkit,4,2025-02-09 04:46:48,In Progress,Network Admin
SEC500433,security violation - compromising 32 user accounts - flagged by SIEM,ACCESS_CONTROL,Authorization Bypass,3,2025-02-07 18:47:48,Resolved,System Admin
SEC619266,hidden file system activity - degrading network performance - detected by IDS,MALWARE,Rootkit,4,2025-02-13 07:26:48,In Progress,SOC Analyst
SEC288136,potential compromise - compromising 36 user accounts - flagged by SIEM,ACCESS_CONTROL,MFA Compromise,3,2025-02-21 02:16:48,In Progress,Network Admin
SEC787111,potential compromise - affecting 49 systems - discovered during audit,HIJACKING,Click Hijacking,3,2025-02-01 01:21:48,Escalated,Security Tool
SEC560582,security violation - degrading service performance - reported by user,HIJACKING,Browser Hijacking,4,2025-02-18 04:00:48,Resolved,Security Engineer
SEC247803,DNS protocol manipulation - impacting customer data - reported by EDR,SPOOFING,DNS Spoofing,4,2025-02-17 15:29:48,In Progress,SOC Analyst
SEC599731,man-in-the-middle attempt via ARP - affecting 48 systems - discovered during audit,SPOOFING,ARP Spoofing,4,2025-01-21 23:27:48,Open,SOC Analyst
SEC344902,session replay attack - degrading application performance - identified by SOC - Session ID: d2261f625a5bd2cb,HIJACKING,Session Hijacking,3,2025-02-08 21:01:48,Open,Network Admin
SEC920884,forced browsing detected - impacting customer data - reported by user,ACCESS_CONTROL,Authentication Bypass,3,2025-01-21 23:29:48,In Progress,SOC Analyst
SEC292442,SYSTEM level escalation - affecting 8 systems - discovered during audit,ACCESS_CONTROL,Privilege Escalation,4,2025-02-17 19:00:48,Escalated,Network Admin
SEC825139,security violation - compromising 9 user accounts - detected by IDS,MALWARE,Worm,3,2025-02-10 23:41:48,Open,Security Engineer
SEC178350,session fixation attempt - degrading service performance - reported by EDR - Session ID: 5dbb71181594f69f,HIJACKING,Session Hijacking,4,2025-02-17 14:09:48,Resolved,Security Tool
SEC509025,illegitimate IP source identified - affecting 75 systems - detected by IDS,SPOOFING,IP Spoofing,3,2025-02-03 06:09:48,Contained,Security Engineer
SEC873901,horizontal privilege escalation - affecting 20 systems - discovered during audit,ACCESS_CONTROL,Privilege Escalation,4,2025-02-08 12:09:48,Resolved,Network Admin
SEC988868,potential compromise - compromising 14 user accounts - detected by IDS,MALWARE,Worm,3,2025-02-15 00:28:48,Resolved,System Admin
SEC924231,potential compromise - affecting 17 systems - caught by firewall,HIJACKING,Browser Hijacking,4,2025-02-14 15:56:48,Resolved,SOC Analyst
SEC872780,unauthorized session usage - affecting 73 systems - reported by EDR,HIJACKING,Session Hijacking,3,2025-02-01 08:08:48,Contained,SOC Analyst
SEC830271,screen capture activity - affecting 29 systems - detected by IDS,MALWARE,Spyware,4,2025-01-25 09:30:48,In Progress,Security Engineer
SEC284078,security violation - impacting financial data - flagged by SIEM,HIJACKING,Click Hijacking,4,2025-02-09 14:42:48,Contained,Security Engineer
SEC594617,potential compromise - degrading system performance - discovered during audit,HIJACKING,Browser Hijacking,4,2025-02-04 00:31:48,Escalated,System Admin
SEC506120,suspicious password reset - degrading service performance - caught by firewall,HIJACKING,Account Hijacking,4,2025-01-26 01:12:48,In Progress,Security Engineer
SEC459240,potential compromise - impacting financial data - flagged by SIEM,HIJACKING,Browser Hijacking,4,2025-01-26 19:55:48,Resolved,SOC Analyst
SEC361638,suspicious password reset - degrading service performance - detected by IDS,HIJACKING,Account Hijacking,2,2025-01-29 09:18:48,Escalated,System Admin
SEC950419,potential compromise - impacting customer data - identified by threat hunting,HIJACKING,Browser Hijacking,3,2025-02-01 03:41:48,In Progress,SOC Analyst
SEC982987,header manipulation detected - affecting 85 systems - identified by SOC,SPOOFING,Email Spoofing,4,2025-02-07 20:05:48,Contained,Security Tool
SEC443730,security violation - affecting 40 systems - reported by EDR,MALWARE,Keylogger,4,2025-01-25 20:44:48,Open,System Admin
SEC545251,potential compromise - affecting 49 systems - reported by user,MALWARE,Trojan,3,2025-02-15 12:52:48,Contained,Security Engineer
SEC730730,suspicious activity - affecting 24 systems - caught by firewall,MALWARE,Keylogger,2,2025-01-26 07:11:48,In Progress,SOC Analyst
SEC955344,authentication mechanism bypass - affecting 81 systems - caught by firewall,ACCESS_CONTROL,Authentication Bypass,3,2025-02-03 15:35:48,Contained,System Admin
SEC371680,security violation - compromising 7 user accounts - reported by user,ACCESS_CONTROL,MFA Compromise,2,2025-02-09 19:54:48,In Progress,Security Engineer
SEC478630,credential harvesting attempt - affecting 33 systems - reported by user,MALWARE,Spyware,3,2025-02-19 21:16:48,In Progress,Security Engineer
SEC497885,security violation - degrading application performance - identified by threat hunting,SPOOFING,GPS Spoofing,4,2025-02-08 23:02:48,Escalated,Security Tool
SEC399950,potential compromise - degrading service performance - identified by threat hunting,SPOOFING,MAC Spoofing,3,2025-02-05 03:01:48,Open,System Admin
SEC527393,unauthorized session usage - affecting 43 systems - caught by firewall - Cookie Length: 102,HIJACKING,Session Hijacking,3,2025-02-20 19:43:48,Resolved,Network Admin
SEC939306,security violation - impacting sensitive data - reported by EDR,SPOOFING,MAC Spoofing,4,2025-01-25 14:30:48,In Progress,Security Tool
SEC557564,security violation - impacting critical data - reported by EDR,MALWARE,Cryptominer,4,2025-02-10 15:34:48,Open,Network Admin
SEC117445,unauthorized ARP reply - affecting 40 systems - identified by SOC,SPOOFING,ARP Spoofing,3,2025-01-28 22:27:48,Open,SOC Analyst
SEC853708,security violation - degrading application performance - caught by firewall,SPOOFING,MAC Spoofing,4,2025-01-26 11:31:48,Open,System Admin
SEC176834,system call hooking - affecting 79 systems - caught by firewall,MALWARE,Rootkit,4,2025-01-28 04:41:48,In Progress,Security Engineer
SEC652010,system call hooking - compromising 42 user accounts - reported by user,MALWARE,Rootkit,3,2025-01-24 02:37:48,Contained,Security Tool
SEC434671,unusual login pattern - compromising 40 user accounts - flagged by SIEM,HIJACKING,Account Hijacking,3,2025-02-09 11:45:48,Escalated,Security Tool
SEC388934,backup deletion attempt - impacting customer data - flagged by SIEM - Bitcoin Address: ba33d7386689f52ae37dbf0ef0047168919c739b,MALWARE,Ransomware,3,2025-01-31 00:49:48,Escalated,System Admin
SEC109372,suspicious activity - compromising 33 user accounts - caught by firewall,MALWARE,Worm,3,2025-02-07 16:42:48,In Progress,Network Admin
SEC478000,suspicious outbound traffic - affecting 10 systems - identified by threat hunting,MALWARE,Spyware,4,2025-02-18 16:53:48,Resolved,Network Admin
SEC252605,security violation - impacting financial data - discovered during audit,SPOOFING,GPS Spoofing,1,2025-02-16 17:21:48,Contained,Network Admin
SEC224560,password spraying detected - impacting sensitive data - identified by threat hunting,HIJACKING,Account Hijacking,4,2025-02-09 08:26:48,Contained,Network Admin
SEC825244,security violation - impacting sensitive data - caught by firewall,HIJACKING,Browser Hijacking,2,2025-01-31 19:18:48,Contained,Network Admin
SEC117033,session fixation attempt - affecting 14 systems - identified by threat hunting,HIJACKING,Session Hijacking,4,2025-02-14 17:58:48,In Progress,Security Tool
SEC840348,suspicious ARP broadcast - degrading network performance - flagged by SIEM,SPOOFING,ARP Spoofing,1,2025-02-12 02:50:48,Contained,Network Admin
SEC163377,suspicious activity - compromising 47 user accounts - reported by user,HIJACKING,Click Hijacking,4,2025-01-22 14:17:48,In Progress,Security Engineer
SEC306307,suspicious activity - degrading network performance - reported by user,MALWARE,Trojan,4,2025-02-08 12:02:48,Resolved,Security Engineer
SEC544805,service account compromise - affecting 9 systems - reported by EDR,ACCESS_CONTROL,Privilege Escalation,3,2025-01-28 16:26:48,Escalated,System Admin
SEC722732,security violation - impacting sensitive data - reported by user,HIJACKING,Browser Hijacking,4,2025-02-11 13:26:48,Escalated,SOC Analyst
SEC228176,multiple authentication failures - affecting 80 systems - discovered during audit,HIJACKING,Account Hijacking,4,2025-01-30 07:23:48,Escalated,Security Engineer
SEC832499,SSO bypass attempt - compromising 19 user accounts - flagged by SIEM,ACCESS_CONTROL,Authentication Bypass,3,2025-01-30 22:22:48,Escalated,Security Engineer
SEC490989,suspicious activity - degrading system performance - detected by IDS,SPOOFING,GPS Spoofing,3,2025-01-24 03:03:48,In Progress,Network Admin
SEC516834,security violation - compromising 5 user accounts - caught by firewall,SPOOFING,MAC Spoofing,4,2025-02-14 06:45:48,In Progress,Network Admin
SEC167347,potential compromise - affecting 68 systems - identified by SOC,MALWARE,Worm,4,2025-01-28 15:27:48,Resolved,Network Admin
SEC472126,protocol downgrade attempt - degrading network performance - detected by IDS,HIJACKING,Network Hijacking,4,2025-02-04 11:16:48,In Progress,SOC Analyst
SEC923989,ransomware communication pattern - affecting 49 systems - identified by SOC,MALWARE,Ransomware,3,2025-02-10 06:07:48,Contained,Security Tool
SEC191132,suspicious password reset - impacting sensitive data - caught by firewall,HIJACKING,Account Hijacking,4,2025-02-16 07:53:48,Escalated,Security Tool
SEC969148,security violation - affecting 34 systems - flagged by SIEM,ACCESS_CONTROL,MFA Compromise,3,2025-01-24 15:57:48,Resolved,Security Engineer
SEC458182,potential compromise - degrading application performance - flagged by SIEM,SPOOFING,MAC Spoofing,3,2025-02-03 01:30:48,Open,Security Tool
SEC125946,potential compromise - degrading system performance - caught by firewall,ACCESS_CONTROL,MFA Compromise,4,2025-01-23 11:33:48,Open,Security Engineer
SEC954894,suspicious activity - affecting 11 systems - reported by EDR,ACCESS_CONTROL,Authorization Bypass,3,2025-01-24 13:08:48,Resolved,Security Engineer
SEC514851,suspicious activity - impacting customer data - identified by SOC,MALWARE,Worm,3,2025-02-19 19:05:48,In Progress,Security Engineer
SEC604923,unauthorized gateway change - affecting 72 systems - caught by firewall,HIJACKING,Network Hijacking,4,2025-02-11 13:27:48,Contained,Security Engineer
SEC628821,potential compromise - degrading application performance - reported by user,MALWARE,Trojan,4,2025-02-19 14:18:48,Resolved,Network Admin
SEC839621,ransomware communication pattern - compromising 25 user accounts - identified by threat hunting - Bitcoin Address: d83702f2d0fad37671de128d6f1e68fdeaeb3724,MALWARE,Ransomware,4,2025-02-16 02:53:48,Escalated,Security Tool
SEC498786,unauthorized data collection - compromising 1 user accounts - reported by EDR,MALWARE,Spyware,4,2025-01-28 14:45:48,Open,Security Engineer
SEC138297,security violation - compromising 6 user accounts - caught by firewall,SPOOFING,GPS Spoofing,3,2025-01-28 05:03:48,In Progress,Security Tool
SEC668398,authentication mechanism bypass - degrading system performance - reported by user,ACCESS_CONTROL,Authentication Bypass,4,2025-01-22 16:45:48,Open,Security Engineer
SEC478693,suspicious email origin - affecting 67 systems - detected by IDS,SPOOFING,Email Spoofing,3,2025-01-22 21:00:48,Escalated,Security Tool
SEC318057,security violation - degrading system performance - identified by threat hunting,HIJACKING,Browser Hijacking,4,2025-02-13 19:01:48,Open,Security Tool
SEC144804,ARP cache poisoning detected - affecting 21 systems - flagged by SIEM,SPOOFING,ARP Spoofing,3,2025-01-23 17:15:48,Open,Security Engineer
SEC748154,credential bypass attempt - impacting sensitive data - reported by user,ACCESS_CONTROL,Authentication Bypass,4,2025-02-17 03:30:48,Contained,Network Admin
SEC926969,rogue DHCP server - impacting critical data - reported by EDR,HIJACKING,Network Hijacking,3,2025-02-11 14:43:48,In Progress,SOC Analyst
SEC982298,potential compromise - compromising 2 user accounts - reported by user,SPOOFING,GPS Spoofing,4,2025-01-27 08:36:48,Resolved,System Admin
SEC414534,session fixation attempt - compromising 17 user accounts - flagged by SIEM,HIJACKING,Session Hijacking,2,2025-02-06 15:34:48,Escalated,SOC Analyst
SEC427151,password spraying detected - degrading service performance - reported by user,HIJACKING,Account Hijacking,3,2025-01-31 09:41:48,Escalated,Security Tool
SEC596364,security violation - affecting 24 systems - identified by threat hunting,MALWARE,Cryptominer,2,2025-01-23 12:59:48,Resolved,System Admin
SEC643750,source IP address forgery detected - impacting critical data - reported by user - Source IP: 157.40.134.220,SPOOFING,IP Spoofing,4,2025-02-19 17:33:48,Contained,Security Engineer
SEC658411,horizontal privilege escalation - degrading service performance - discovered during audit,ACCESS_CONTROL,Privilege Escalation,3,2025-02-06 21:35:48,Resolved,Security Engineer
SEC757501,potential compromise - affecting 25 systems - identified by threat hunting,SPOOFING,GPS Spoofing,1,2025-02-20 15:36:48,Contained,System Admin
SEC408699,mass file extension change - affecting 83 systems - identified by SOC - Extension: .49f0d8da,MALWARE,Ransomware,4,2025-02-05 15:58:48,Escalated,SOC Analyst
SEC181160,suspicious DNS response - degrading service performance - discovered during audit,SPOOFING,DNS Spoofing,4,2025-01-23 16:19:48,Escalated,Security Tool
SEC844210,security violation - compromising 50 user accounts - discovered during audit,HIJACKING,Click Hijacking,4,2025-02-15 15:20:48,In Progress,Security Engineer
SEC289090,firewall detected IP spoofing pattern - affecting 5 systems - reported by user - Protocol: UDP,SPOOFING,IP Spoofing,4,2025-01-28 02:30:48,Open,Security Engineer
SEC841080,suspicious activity - affecting 20 systems - identified by threat hunting,HIJACKING,Browser Hijacking,4,2025-01-22 08:07:48,Open,Network Admin
SEC598267,suspicious driver loading - impacting customer data - reported by user,MALWARE,Rootkit,4,2025-02-12 10:35:48,Escalated,System Admin
SEC449547,unauthorized session usage - affecting 5 systems - identified by SOC,HIJACKING,Session Hijacking,4,2025-02-05 16:52:48,Contained,SOC Analyst
SEC527788,security violation - compromising 31 user accounts - detected by IDS,ACCESS_CONTROL,MFA Compromise,4,2025-01-23 23:00:48,Escalated,Security Engineer
SEC545429,protocol downgrade attempt - affecting 64 systems - identified by SOC,HIJACKING,Network Hijacking,4,2025-01-24 19:45:48,Open,SOC Analyst
SEC351966,security violation - compromising 40 user accounts - discovered during audit,MALWARE,Trojan,4,2025-01-25 00:09:48,In Progress,System Admin
SEC808092,potential compromise - impacting financial data - caught by firewall,ACCESS_CONTROL,Access Bypass,4,2025-01-23 01:50:48,Contained,SOC Analyst
SEC964131,potential compromise - degrading service performance - reported by EDR,HIJACKING,Browser Hijacking,4,2025-02-18 00:32:48,Escalated,SOC Analyst
SEC572376,potential compromise - affecting 40 systems - detected by IDS,MALWARE,Trojan,4,2025-02-19 03:03:48,Resolved,System Admin
SEC209152,potential compromise - compromising 46 user accounts - identified by threat hunting,ACCESS_CONTROL,MFA Compromise,4,2025-02-15 21:04:48,Resolved,Security Tool
SEC143985,potential compromise - degrading system performance - caught by firewall,SPOOFING,DHCP Spoofing,4,2025-01-29 22:58:48,Open,Network Admin
SEC392256,unauthorized privilege elevation - degrading application performance - reported by EDR,ACCESS_CONTROL,Privilege Escalation,4,2025-02-02 12:12:48,Resolved,Security Tool
SEC108640,system file manipulation - affecting 76 systems - identified by threat hunting,MALWARE,Rootkit,4,2025-01-23 14:40:48,Open,Security Engineer
SEC992309,potential compromise - affecting 53 systems - identified by SOC,MALWARE,Cryptominer,4,2025-01-26 15:27:48,Resolved,System Admin
SEC206117,password spraying detected - affecting 60 systems - reported by EDR,HIJACKING,Account Hijacking,3,2025-01-25 03:26:48,Resolved,Network Admin
SEC957403,security violation - impacting customer data - discovered during audit,MALWARE,Worm,3,2025-02-04 05:40:48,Escalated,Network Admin
SEC121620,DNS amplification attack - compromising 4 user accounts - caught by firewall,SPOOFING,DNS Spoofing,3,2025-02-02 13:43:48,Contained,SOC Analyst
SEC786770,security violation - compromising 31 user accounts - identified by SOC,HIJACKING,Browser Hijacking,3,2025-01-25 05:34:48,Open,Security Tool
SEC710417,unauthorized session usage - affecting 35 systems - caught by firewall,HIJACKING,Session Hijacking,4,2025-02-21 07:18:48,Escalated,Security Engineer
SEC847025,ransomware communication pattern - compromising 13 user accounts - caught by firewall - Encrypted Files: 121,MALWARE,Ransomware,4,2025-02-15 23:23:48,Resolved,Security Tool
SEC768626,DNS amplification attack - affecting 30 systems - identified by SOC,SPOOFING,DNS Spoofing,1,2025-02-20 05:01:48,Contained,System Admin
SEC889689,SSO bypass attempt - impacting financial data - reported by EDR,ACCESS_CONTROL,Authentication Bypass,4,2025-02-21 12:26:48,Resolved,System Admin
SEC485695,suspicious outbound traffic - compromising 23 user accounts - identified by threat hunting,MALWARE,Spyware,3,2025-01-30 11:14:48,Open,System Admin
SEC916046,authentication token manipulation - affecting 33 systems - reported by user,ACCESS_CONTROL,Authentication Bypass,3,2025-02-06 08:51:48,In Progress,Network Admin
SEC475824,unauthorized data exfiltration - affecting 88 systems - discovered during audit,MALWARE,Spyware,3,2025-02-19 22:04:48,Resolved,SOC Analyst
SEC229381,potential compromise - impacting customer data - identified by SOC,ACCESS_CONTROL,Access Bypass,2,2025-01-23 21:08:48,In Progress,System Admin
SEC697409,potential compromise - affecting 59 systems - identified by threat hunting,ACCESS_CONTROL,MFA Compromise,3,2025-02-10 00:26:48,Escalated,Network Admin
